ano,edicao,cidade_sede,pais,delegacao,equipe,id_atleta,nome_atleta,sexo,idade,altura,peso,esporte,evento,medalha
1972,Summer,Munich,Germany,FRG,West Germany,106555,"Gertrude ""Traute"" Schfer",F,29,174,70,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Germany,FRG,West Germany,114907,Margarethe Margret Stender (-Herzog),F,25,177,66,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Germany,FRG,West Germany,129866,Ursula Westphal,F,23,170,60,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,7521,Lucia Bnhegyi-Rad,F,24,172,63,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,12920,"Zsuzsanna ""Zsuzsa"" Bokros-Trk",F,25,173,64,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,31697,Katalin Eichler-Schadek,F,21,170,60,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,32598,Emke nekes-Szegedi (-Vargha),F,24,180,72,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,34499,Judit Fekete (-Hazsik),F,28,170,65,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,37981,Mria Gl,F,27,178,73,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,60867,Judit Kiss-Gerhardt,F,31,172,65,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,73890,Ilona Maklry-Buzek,F,27,170,61,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,106961,Judit Schlgl-Blaumann,F,27,170,62,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,108124,va Sebk-Szalay,F,23,183,67,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,111411,Emerencia Siry-Kirly,F,23,174,62,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Hungary,HUN,Hungary,121173,gnes Torma,F,21,178,60,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,Japan,JPN,Japan,37702,Makiko Furukawa,F,25,172,66,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,45166,Keiko Hama,F,24,172,69,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,51746,Takako Iida,F,26,174,67,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,52943,Toyoko Iwahara,F,27,168,62,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,76589,Katsumi Matsumura (-Tida),F,28,173,74,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,88335,Sumie Oinuma,F,25,171,60,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,88415,Mariko Okamoto (-Nakano),F,20,173,66,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,109765,Seiko Shimakage,F,23,172,63,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,109851,Michiko Shiokawa (-Furuhashi),F,21,172,64,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,109870,Takako Shirai (-Takagi),F,20,180,72,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,132372,Noriko Yamashita (-Nishi),F,27,172,72,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,Japan,JPN,Japan,132396,Yaeko Yamazaki,F,21,162,57,Volleyball,Volleyball Women's Volleyball,Silver
1972,Summer,Munich,North Korea,PRK,North Korea,51372,Hwang He-Suk,F,26,169,73,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,53636,Jang Ok-Rim,F,24,173,76,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,55768,Jong Ok-Jin,F,27,,,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,57224,Kang Ok-Sun,F,26,171,76,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,60172,Kim Myong-Suk,F,25,171,68,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,60264,Kim Su-Dae,F,30,172,74,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,60351,Kim Yeun-Ja,F,29,170,69,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,60389,Kim Zung-Bok,F,27,166,83,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,90512,Paek Myong-Suk,F,18,175,78,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,100333,Ri Chun-Ok,F,25,172,74,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,North Korea,PRK,North Korea,103884,Ryom Chun-Ja,F,29,164,68,Volleyball,Volleyball Women's Volleyball,Bronze
1972,Summer,Munich,Russia,URS,Soviet Union,13608,Lyudmila Vasilyevna Borozna (-Zhigily),F,18,180,75,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,34,171,66,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,38184,Vera Illarionovna Galushka-Duyunova,F,27,182,75,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,41435,Tatyana Pavlovna Gonobobleva (Semyonova-),F,23,166,55,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,64651,Nataliya Alekseyevna Kudreva,F,30,171,70,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,68826,Galina Aleksandrovna Leontyeva (Yelnitskaya-),F,30,170,74,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,96081,Tatyana Petrovna Ponyayeva-Tretyakova,F,25,176,70,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,103896,Inna Valeryevna Ryskal,F,28,172,74,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,104734,Roza Galyamovna Salikhova,F,27,174,70,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,105896,Tatyana Filippovna Sarycheva,F,23,175,72,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,112474,Nina Nikolayevna Smoleyeva (-Nikitina),F,24,175,72,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,Russia,URS,Soviet Union,122998,Lyubov Nikolayevna Tyurina (Yevtushenko-),F,29,181,75,Volleyball,Volleyball Women's Volleyball,Gold
1972,Summer,Munich,South Korea,KOR,South Korea,54970,Jo Hye-Jeong,F,19,165,58,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,59856,Kim Eun-Hui,F,23,166,58,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,60335,Kim Yeong-Ja,F,22,171,62,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,67973,Lee In-Suk,F,22,171,66,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,67996,Lee Jeong-Ja,F,21,170,60,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,68162,Lee Sun-Bok,F,22,168,60,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,133312,Yu Gyeong-Hwa,F,18,171,61,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,133330,Yu Jeong-Hye,F,18,172,61,Volleyball,Volleyball Women's Volleyball,
1972,Summer,Munich,South Korea,KOR,South Korea,133495,Yun Yeong-Nae,F,19,170,64,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,5145,Regyna Armonas,F,20,176,70,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,8859,"Elizabeth ""Betty"" Baxter",F,24,176,71,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,11781,Carole Bishop,F,26,176,62,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,25033,Barbara Dalton,F,27,180,70,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,27518,Mary Dempster,F,21,180,76,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,40580,"Kathleen ""Kathy"" Girvan",F,21,180,72,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,47119,"Deborah ""Debbie"" Heeps",F,20,168,59,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,52343,Anne Ireland,F,30,173,62,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,67669,"Constance ""Connie"" Lebrun",F,21,174,63,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,70847,Claire Lloyd (-O'Reilly),F,23,175,64,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,88944,"Patricia ""Patty"" Olson",F,17,180,72,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Canada,CAN,Canada,125097,Audrey Vandervelden,F,22,188,78,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,7975,Nelly Barnet Wilson,F,25,184,68,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,13635,Evelina Borroto Donner,F,26,180,63,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,28220,Ana Ibis Daz Martnez,F,22,175,73,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,38503,Ana Mara Garca Crespo,F,18,177,63,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,48152,Miriam Herrera Leon,F,25,179,67,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,93378,Mercedes Prez Hernndez,F,26,176,76,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,95983,Mercedes Pomares Primelles,F,22,181,78,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,101507,Mercedes Roca Arias,F,23,177,54,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,118658,Melania Tartabull Carrasco,F,20,180,71,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,119104,Imilsis Tllez Quesada,F,17,179,60,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,123472,Lucila Urgelles Savon,F,18,183,65,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Cuba,CUB,Cuba,126654,Claudina Villaurrutia Garca,F,21,182,82,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,7386,Jutta Balster (Puls-),F,24,183,74,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,24540,Barbara Czekalla,F,24,173,67,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,38905,Gudrun Grtner,F,17,180,69,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,78274,Hannelore Meincke,F,28,189,91,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,78300,Monika Meiner,F,22,174,67,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,79511,Ingrid Mierzwiak (Hamann-),F,23,178,69,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,88097,Helga Offen,F,24,172,71,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,100634,Cornelia Rickert,F,21,173,64,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,101918,Karla Roffeis (-Mgge),F,18,180,75,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,115857,Johanna Strotzer (Kuhfu-),F,25,172,59,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,128334,Christine Walther-Mummhardt,F,24,169,67,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Germany,GDR,East Germany,129798,Anke Westendorf (-Maukel),F,22,178,67,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,7521,Lucia Bnhegyi-Rad,F,28,172,63,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,7820,Gyngyi Bardi-Gerevich,F,18,172,61,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,11828,va Biszku,F,23,181,63,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,11829,"Zsuzsanna ""Zsuzsa"" Biszku",F,23,182,63,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,24080,Gabriella Csap-Fekete,F,21,176,61,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,31697,Katalin Eichler-Schadek,F,25,170,60,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,37957,gnes Irn Gajdos-Hubai,F,28,174,62,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,106961,Judit Schlgl-Blaumann,F,31,170,62,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,108124,va Sebk-Szalay,F,27,183,67,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,111411,Emerencia Siry-Kirly,F,27,174,62,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,117549,"Zsuzsanna ""Zsuzsa"" Szloboda",F,21,175,61,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Hungary,HUN,Hungary,121173,gnes Torma,F,24,178,60,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Japan,JPN,Japan,4808,Yuko Arakida,F,22,173,67,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,51746,Takako Iida,F,30,174,67,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,57209,Katsuko Kanesaka (-Tanaka),F,22,169,62,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,57988,Kiyomi Kato (-Nakamura),F,23,180,78,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,73297,Echiko Maeda (-Tamura),F,24,175,64,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,76548,Noriko Matsuda,F,24,169,63,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,88415,Mariko Okamoto (-Nakano),F,24,173,66,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,109870,Takako Shirai (-Takagi),F,24,180,72,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,118006,Shoko Takayanagi (-Yoshida),F,21,170,63,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,132607,Hiromi Yano (-Ikeda),F,21,174,70,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,133041,Juri Yokoyama (-Nishikawa),F,21,174,71,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Japan,JPN,Japan,133123,Mariko Yoshida,F,21,175,71,Volleyball,Volleyball Women's Volleyball,Gold
1976,Summer,Montreal,Peru,PER,Peru,18175,"Mara ""Gaby"" Crdeas",F,18,173,62,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,18552,Ana Cecilia Carrillo,F,20,174,67,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,19449,Mara Cervera,F,20,168,65,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,23038,Irma Cordero Bonilla,F,34,168,59,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,23056,Delia Crdova Uribe (-Caceres),F,23,168,64,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,27144,Mara Cecilia del Risco,F,15,174,60,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,37451,Luisa Fuentes Quijandria,F,27,175,72,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,41457,Mercedes Gonzles la Torre,F,21,169,64,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,78861,Luisa Merea,F,17,177,65,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,87349,Teresa Nuez Laos,F,25,160,59,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,89866,Mara Ostolaza,F,23,163,58,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Peru,PER,Peru,97886,Silvia Quevedo,F,17,174,69,Volleyball,Volleyball Women's Volleyball,
1976,Summer,Montreal,Russia,URS,Soviet Union,10431,Larisa Abramovna Bergen (Goncharova-),F,26,171,67,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,20500,Lyudmila Georgiyevna Chernyshova (Prokoshina-),F,23,172,68,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,63550,Olha Ihorivna Kozakova,F,25,173,71,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,65238,Nataliya Grigoryevna Kushnir,F,22,178,72,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,83408,Nina Olegovna Muradyan,F,21,171,66,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,89675,Liliya Semenivna Osadcha,F,23,177,79,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,102814,Hanna Mykolavna Rostova (-Mazur),F,25,180,76,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,103301,Liubov Ivanivna Rudovska (-Tymofeieva),F,25,174,73,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,103896,Inna Valeryevna Ryskal,F,32,172,74,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,109419,Lyudmila Ivanovna Shchetinina,F,25,178,67,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,112474,Nina Nikolayevna Smoleyeva (-Nikitina),F,28,175,72,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,Russia,URS,Soviet Union,133547,Zoya Fyodorovna Yusova (Kosacheva-),F,28,171,67,Volleyball,Volleyball Women's Volleyball,Silver
1976,Summer,Montreal,South Korea,KOR,South Korea,6734,Baek Myeong-Seon,F,20,173,64,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,17043,Byeon Gyeong-Ja,F,20,172,61,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,53621,Jang Hye-Suk,F,21,171,64,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,54594,Jeong Sun-Ok,F,21,173,68,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,54970,Jo Hye-Jeong,F,23,165,58,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,68162,Lee Sun-Bok,F,26,168,60,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,68165,Lee Sun-Ok,F,20,167,60,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,72721,Ma Geum-Ja,F,20,173,65,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,91563,Park Mi-Geum,F,20,173,66,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,133312,Yu Gyeong-Hwa,F,22,171,61,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,133330,Yu Jeong-Hye,F,22,172,61,Volleyball,Volleyball Women's Volleyball,Bronze
1976,Summer,Montreal,South Korea,KOR,South Korea,133495,Yun Yeong-Nae,F,23,170,64,Volleyball,Volleyball Women's Volleyball,Bronze
1980,Summer,Moskva,Brazil,BRA,Brazil,2465,Eliana Maria Nagib Aleixo,F,26,172,63,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,18881,"Maria Auxiliadora Villar ""Dora"" Castanheira",F,20,172,68,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,25430,Ivonete das Neves,F,19,175,68,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,52406,Maria Isabel Barroso Alencar Salgado,F,19,180,67,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,68626,Vera Helena Mossa Leme,F,15,183,62,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,76708,Denise Porto Mattioli,F,28,174,63,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,78476,Ana Paula Rodrgues Mello,F,18,176,68,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,88728,Lenice Peluso Oliveira,F,19,179,69,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,110510,Fernanda Emerick Silva,F,21,180,73,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,110521,"Jacqueline Louise ""Jackie"" da Cruz Silva",F,18,170,61,Volleyball,Volleyball Women's Volleyball,
1980,Summer,Moskva,Brazil,BRA,Brazil,119053,Rita de Cssia Teixeira,F,20,181,63,Volleyball,Volleyball Women's Volleyball,
